x,y,z,value,label
462500,6180225,1147.9,53986.5,TMI_nT
462500,6180250,1156.6,53975.4,TMI_nT
462500,6180275,1150.3,53998.3,TMI_nT
462500,6180300,1154.2,53989.6,TMI_nT
462500,6180325,1157.1,53987.5,TMI_nT
462500,6180350,1150.6,54007.7,TMI_nT
462600,6176700,1157.0,54008.5,TMI_nT
462600,6176725,1141.0,53999.0,TMI_nT
462600,6176750,1137.4,54013.9,TMI_nT
462600,6176775,1157.0,54024.4,TMI_nT
462600,6176800,1150.4,54005.1,TMI_nT
462600,6176825,1142.4,54023.7,TMI_nT
462600,6176850,1145.2,53988.7,TMI_nT
462600,6176875,1141.9,53999.4,TMI_nT
462600,6176900,1151.1,54004.2,TMI_nT
462600,6176925,1162.8,53992.5,TMI_nT
462600,6176950,1139.8,53985.5,TMI_nT
462600,6176975,1148.3,54006.6,TMI_nT
462600,6177000,1145.0,54007.0,TMI_nT
462600,6177025,1144.8,53989.5,TMI_nT
462600,6177050,1154.2,53993.6,TMI_nT
462600,6177075,1156.1,53995.9,TMI_nT
462600,6177100,1158.3,54008.6,TMI_nT
462600,6177125,1156.3,54012.3,TMI_nT
462600,6177150,1145.9,54010.6,TMI_nT
462600,6177175,1135.4,53998.1,TMI_nT
462600,6177200,1144.6,54004.6,TMI_nT
462600,6177225,1154.2,54005.8,TMI_nT
462600,6177250,1141.9,53984.6,TMI_nT
462600,6177275,1145.9,53996.5,TMI_nT
462600,6177300,1140.8,54002.5,TMI_nT
462600,6177325,1136.5,54000.9,TMI_nT
462600,6177350,1155.7,53974.3,TMI_nT
462600,6177375,1145.5,53984.3,TMI_nT
462600,6177400,1138.7,53982.7,TMI_nT
462600,6177425,1146.7,53994.7,TMI_nT
462600,6177450,1153.6,54011.0,TMI_nT
462600,6177475,1156.1,53995.8,TMI_nT
462600,6177500,1153.3,54012.0,TMI_nT
462600,6177525,1158.1,53993.4,TMI_nT
462600,6177550,1155.3,54019.2,TMI_nT
462600,6177575,1157.4,54018.9,TMI_nT
462600,6177600,1141.3,54007.5,TMI_nT
462600,6177625,1149.6,53983.6,TMI_nT
462600,6177650,1145.3,53976.6,TMI_nT
462600,6177675,1144.7,54006.7,TMI_nT
462600,6177700,1139.2,54002.4,TMI_nT
462600,6177725,1158.2,53989.8,TMI_nT
462600,6177750,1152.3,53998.0,TMI_nT
462600,6177775,1160.4,54015.8,TMI_nT
462600,6177800,1160.5,53984.6,TMI_nT
462600,6177825,1149.9,53987.7,TMI_nT
462600,6177850,1158.6,53995.2,TMI_nT
462600,6177875,1153.6,53981.5,TMI_nT
462600,6177900,1156.5,54001.3,TMI_nT
462600,6177925,1158.0,53992.6,TMI_nT
462600,6177950,1159.2,53986.7,TMI_nT
462600,6177975,1138.8,53999.6,TMI_nT
462600,6178000,1151.4,54000.4,TMI_nT
462600,6178025,1144.1,53991.4,TMI_nT
462600,6178050,1138.5,53992.9,TMI_nT
462600,6178075,1141.0,54016.2,TMI_nT
462600,6178100,1159.2,53988.1,TMI_nT
462600,6178125,1155.8,54003.2,TMI_nT
462600,6178150,1147.5,54014.5,TMI_nT
462600,6178175,1156.8,53983.8,TMI_nT
462600,6178200,1147.4,54006.0,TMI_nT
462600,6178225,1159.9,53981.3,TMI_nT
462600,6178250,1139.0,54003.4,TMI_nT
462600,6178275,1138.5,54005.9,TMI_nT
462600,6178300,1141.0,53990.7,TMI_nT
462600,6178325,1143.3,53988.8,TMI_nT
462600,6178350,1155.8,53989.1,TMI_nT
462600,6178375,1155.0,53999.9,TMI_nT
462600,6178400,1147.0,54009.4,TMI_nT
462600,6178425,1154.3,53997.2,TMI_nT
462600,6178450,1157.2,54016.6,TMI_nT
462600,6178475,1158.2,54012.6,TMI_nT
462600,6178500,1135.7,54008.7,TMI_nT
462600,6178525,1151.7,54006.5,TMI_nT
462600,6178550,1145.8,53996.4,TMI_nT
462600,6178575,1153.3,53990.6,TMI_nT
462600,6178600,1138.0,54005.7,TMI_nT
462600,6178625,1145.5,53998.1,TMI_nT
462600,6178650,1153.1,53984.0,TMI_nT
462600,6178675,1144.7,53991.4,TMI_nT
462600,6178700,1152.3,53986.0,TMI_nT
462600,6178725,1141.3,53995.0,TMI_nT
462600,6178750,1148.5,53984.9,TMI_nT
462600,6178775,1141.6,53999.8,TMI_nT
462600,6178800,1143.4,54000.7,TMI_nT
462600,6178825,1142.5,54027.4,TMI_nT
462600,6178850,1151.6,53985.1,TMI_nT
462600,6178875,1156.6,53983.7,TMI_nT
462600,6178900,1146.9,54016.0,TMI_nT
462600,6178925,1145.9,53996.4,TMI_nT
462600,6178950,1161.5,53994.2,TMI_nT
462600,6178975,1142.8,54004.8,TMI_nT
462600,6179000,1159.3,54012.6,TMI_nT
462600,6179025,1144.7,53999.7,TMI_nT
462600,6179050,1143.6,53994.6,TMI_nT
462600,6179075,1147.5,53999.3,TMI_nT
462600,6179100,1157.4,53966.8,TMI_nT
462600,6179125,1158.6,53995.8,TMI_nT
462600,6179150,1151.5,53991.8,TMI_nT
462600,6179175,1153.1,54006.7,TMI_nT
462600,6179200,1175.7,53996.7,TMI_nT
462600,6179225,1151.4,53991.1,TMI_nT
462600,6179250,1143.6,54013.8,TMI_nT
462600,6179275,1138.5,53980.4,TMI_nT
462600,6179300,1155.0,53999.2,TMI_nT
462600,6179325,1139.2,54001.6,TMI_nT
462600,6179350,1159.6,54004.7,TMI_nT
462600,6179375,1150.3,53991.3,TMI_nT
462600,6179400,1152.9,54000.5,TMI_nT
462600,6179425,1141.3,54000.0,TMI_nT
462600,6179450,1140.3,53990.1,TMI_nT
462600,6179475,1154.2,53999.7,TMI_nT
462600,6179500,1152.4,53990.8,TMI_nT
462600,6179525,1156.9,53973.2,TMI_nT
462600,6179550,1151.0,53986.2,TMI_nT
462600,6179575,1143.9,54005.1,TMI_nT
462600,6179600,1151.0,54006.0,TMI_nT
462600,6179625,1154.4,53991.8,TMI_nT
462600,6179650,1154.8,53976.4,TMI_nT
462600,6179675,1158.3,53992.0,TMI_nT
462600,6179700,1147.1,53988.6,TMI_nT
462600,6179725,1149.5,53995.5,TMI_nT
462600,6179750,1148.4,53976.9,TMI_nT
462600,6179775,1149.3,54006.1,TMI_nT
462600,6179800,1155.7,53980.4,TMI_nT
462600,6179825,1133.0,53968.5,TMI_nT
462600,6179850,1151.4,53990.6,TMI_nT
462600,6179875,1142.9,53993.1,TMI_nT
462600,6179900,1138.8,53988.6,TMI_nT
462600,6179925,1137.1,53992.9,TMI_nT
462600,6179950,1152.1,53988.4,TMI_nT
462600,6179975,1145.8,53969.0,TMI_nT
462600,6180000,1162.4,53999.5,TMI_nT
462600,6180025,1152.7,53971.9,TMI_nT
462600,6180050,1139.2,53975.0,TMI_nT
462600,6180075,1155.3,54008.9,TMI_nT
462600,6180100,1151.8,53979.9,TMI_nT
462600,6180125,1151.5,53997.2,TMI_nT
462600,6180150,1154.8,54016.4,TMI_nT
462600,6180175,1147.7,53953.4,TMI_nT
462600,6180200,1148.4,53980.4,TMI_nT
462600,6180225,1144.8,53989.3,TMI_nT
462600,6180250,1160.9,53976.0,TMI_nT
462600,6180275,1144.6,53996.1,TMI_nT
462600,6180300,1155.4,53997.0,TMI_nT
462600,6180325,1141.6,54003.9,TMI_nT
462600,6180350,1145.1,53998.0,TMI_nT
462700,6176700,1148.5,54017.9,TMI_nT
462700,6176725,1150.3,53976.6,TMI_nT
462700,6176750,1148.3,53982.4,TMI_nT
462700,6176775,1146.8,54003.0,TMI_nT
462700,6176800,1141.1,53985.8,TMI_nT
462700,6176825,1148.0,53993.4,TMI_nT
462700,6176850,1155.7,54018.9,TMI_nT
462700,6176875,1160.2,53997.6,TMI_nT
462700,6176900,1155.5,53986.8,TMI_nT
462700,6176925,1151.9,54001.0,TMI_nT
462700,6176950,1144.6,54010.7,TMI_nT
462700,6176975,1149.9,54012.5,TMI_nT
462700,6177000,1147.6,54031.7,TMI_nT
462700,6177025,1155.2,54017.9,TMI_nT
462700,6177050,1160.9,53988.5,TMI_nT
462700,6177075,1132.1,53989.7,TMI_nT
462700,6177100,1158.6,54012.5,TMI_nT
462700,6177125,1147.9,54002.8,TMI_nT
462700,6177150,1155.7,54021.0,TMI_nT
462700,6177175,1155.9,53994.0,TMI_nT
462700,6177200,1145.5,53986.7,TMI_nT
462700,6177225,1132.4,53988.8,TMI_nT
462700,6177250,1159.8,53987.1,TMI_nT
462700,6177275,1145.6,53987.7,TMI_nT
462700,6177300,1156.9,53986.6,TMI_nT
462700,6177325,1153.9,54000.2,TMI_nT
462700,6177350,1140.6,53998.4,TMI_nT
462700,6177375,1156.7,53987.5,TMI_nT
462700,6177400,1156.2,53997.9,TMI_nT
462700,6177425,1158.9,53960.0,TMI_nT
462700,6177450,1167.4,53991.3,TMI_nT
462700,6177475,1150.2,53990.3,TMI_nT
462700,6177500,1143.0,54003.4,TMI_nT
462700,6177525,1144.8,54005.1,TMI_nT
462700,6177550,1156.3,54009.1,TMI_nT
462700,6177575,1144.2,53998.5,TMI_nT
462700,6177600,1152.4,53989.0,TMI_nT
462700,6177625,1145.6,53966.2,TMI_nT
462700,6177650,1139.9,54000.9,TMI_nT
462700,6177675,1145.0,54004.1,TMI_nT
462700,6177700,1140.8,53991.8,TMI_nT
462700,6177725,1153.7,53993.0,TMI_nT
462700,6177750,1160.8,54000.3,TMI_nT
462700,6177775,1151.7,54001.3,TMI_nT
462700,6177800,1160.6,53971.4,TMI_nT
462700,6177825,1146.5,53970.4,TMI_nT
462700,6177850,1153.5,53995.0,TMI_nT
462700,6177875,1150.0,54005.5,TMI_nT
462700,6177900,1147.8,53966.5,TMI_nT
462700,6177925,1147.2,53989.5,TMI_nT
462700,6177950,1148.0,54005.0,TMI_nT
462700,6177975,1153.7,53971.5,TMI_nT
462700,6178000,1163.6,53975.8,TMI_nT
462700,6178025,1138.8,53993.6,TMI_nT
462700,6178050,1169.0,54004.2,TMI_nT
462700,6178075,1157.2,53968.0,TMI_nT
462700,6178100,1151.4,53998.6,TMI_nT
462700,6178125,1153.9,53997.6,TMI_nT
462700,6178150,1161.3,53985.8,TMI_nT
462700,6178175,1165.7,53978.5,TMI_nT
462700,6178200,1140.5,54013.5,TMI_nT
462700,6178225,1161.4,53995.6,TMI_nT
462700,6178250,1148.7,53990.1,TMI_nT
462700,6178275,1159.3,53991.4,TMI_nT
462700,6178300,1149.9,53989.2,TMI_nT
462700,6178325,1148.3,54003.1,TMI_nT
462700,6178350,1139.3,53986.3,TMI_nT
462700,6178375,1140.6,53978.6,TMI_nT
462700,6178400,1144.2,53976.2,TMI_nT
462700,6178425,1150.4,54000.4,TMI_nT
462700,6178450,1141.9,53986.9,TMI_nT
462700,6178475,1138.9,53984.8,TMI_nT
462700,6178500,1155.7,53981.9,TMI_nT
462700,6178525,1150.1,53979.8,TMI_nT
462700,6178550,1169.4,53989.1,TMI_nT
462700,6178575,1151.5,53974.9,TMI_nT
462700,6178600,1143.8,53992.4,TMI_nT
462700,6178625,1151.2,54000.1,TMI_nT
462700,6178650,1153.4,53983.4,TMI_nT
462700,6178675,1160.5,54000.8,TMI_nT
462700,6178700,1161.8,53988.7,TMI_nT
462700,6178725,1134.2,53993.5,TMI_nT
462700,6178750,1149.3,54002.1,TMI_nT
462700,6178775,1157.5,53985.1,TMI_nT
462700,6178800,1158.1,53989.9,TMI_nT
462700,6178825,1156.0,53994.5,TMI_nT
462700,6178850,1153.8,54003.6,TMI_nT
462700,6178875,1157.4,53982.9,TMI_nT
462700,6178900,1166.0,53995.5,TMI_nT
462700,6178925,1156.0,54000.8,TMI_nT
462700,6178950,1146.8,53985.8,TMI_nT
462700,6178975,1140.6,53996.1,TMI_nT
462700,6179000,1149.1,53980.8,TMI_nT
462700,6179025,1151.6,53993.8,TMI_nT
462700,6179050,1146.8,54008.0,TMI_nT
462700,6179075,1148.8,54002.7,TMI_nT
462700,6179100,1152.1,53992.1,TMI_nT
462700,6179125,1150.5,53969.5,TMI_nT
462700,6179150,1142.6,53986.5,TMI_nT
462700,6179175,1146.5,53971.5,TMI_nT
462700,6179200,1157.0,53971.5,TMI_nT
462700,6179225,1136.5,53991.0,TMI_nT
462700,6179250,1156.0,53985.7,TMI_nT
462700,6179275,1147.8,53986.6,TMI_nT
462700,6179300,1149.0,53989.2,TMI_nT
462700,6179325,1149.6,53973.1,TMI_nT
462700,6179350,1173.6,53986.7,TMI_nT
462700,6179375,1146.4,53990.7,TMI_nT
462700,6179400,1148.8,54005.1,TMI_nT
462700,6179425,1143.0,53996.1,TMI_nT
462700,6179450,1145.0,54011.7,TMI_nT
462700,6179475,1159.1,53997.4,TMI_nT
462700,6179500,1150.0,53989.1,TMI_nT
462700,6179525,1155.5,53999.7,TMI_nT
462700,6179550,1151.5,53979.5,TMI_nT
462700,6179575,1144.0,53981.2,TMI_nT
462700,6179600,1159.7,53984.6,TMI_nT
462700,6179625,1170.8,54011.5,TMI_nT
462700,6179650,1143.3,53991.5,TMI_nT
462700,6179675,1162.9,53980.5,TMI_nT
462700,6179700,1147.5,53973.5,TMI_nT
462700,6179725,1164.0,53985.1,TMI_nT
462700,6179750,1158.8,53979.6,TMI_nT
462700,6179775,1148.7,54007.5,TMI_nT
462700,6179800,1137.7,53997.2,TMI_nT
462700,6179825,1148.3,53990.4,TMI_nT
462700,6179850,1153.3,53960.4,TMI_nT
462700,6179875,1136.5,53995.6,TMI_nT
462700,6179900,1144.0,53974.3,TMI_nT
462700,6179925,1147.5,53984.7,TMI_nT
462700,6179950,1141.9,53979.5,TMI_nT
462700,6179975,1146.2,53994.6,TMI_nT
462700,6180000,1148.2,53989.5,TMI_nT
462700,6180025,1148.8,53996.2,TMI_nT
462700,6180050,1150.8,54000.9,TMI_nT
462700,6180075,1160.0,54001.2,TMI_nT
462700,6180100,1157.4,53972.9,TMI_nT
462700,6180125,1142.2,54011.7,TMI_nT
462700,6180150,1147.1,53989.8,TMI_nT
462700,6180175,1154.2,53995.4,TMI_nT
462700,6180200,1160.5,53982.0,TMI_nT
462700,6180225,1148.9,53979.6,TMI_nT
462700,6180250,1165.6,54002.1,TMI_nT
462700,6180275,1156.3,53983.5,TMI_nT
462700,6180300,1137.3,53992.2,TMI_nT
462700,6180325,1140.4,53978.0,TMI_nT
462700,6180350,1146.7,53983.4,TMI_nT
462800,6176700,1160.2,54005.1,TMI_nT
462800,6176725,1171.2,54009.8,TMI_nT
462800,6176750,1156.3,54001.7,TMI_nT
462800,6176775,1162.1,54009.5,TMI_nT
462800,6176800,1156.8,53999.9,TMI_nT
462800,6176825,1144.2,54023.8,TMI_nT
462800,6176850,1154.0,54003.3,TMI_nT
462800,6176875,1143.0,53998.9,TMI_nT
462800,6176900,1148.2,54026.0,TMI_nT
462800,6176925,1145.9,54024.7,TMI_nT
462800,6176950,1156.4,54001.3,TMI_nT
462800,6176975,1142.8,54001.2,TMI_nT
462800,6177000,1152.2,53994.9,TMI_nT
462800,6177025,1150.7,53995.4,TMI_nT
462800,6177050,1145.5,53976.2,TMI_nT
462800,6177075,1145.9,54000.9,TMI_nT
462800,6177100,1142.9,53991.0,TMI_nT
462800,6177125,1161.9,54003.5,TMI_nT
462800,6177150,1147.8,53985.6,TMI_nT
462800,6177175,1152.7,54013.8,TMI_nT
462800,6177200,1146.4,54000.5,TMI_nT
462800,6177225,1149.2,54001.3,TMI_nT
462800,6177250,1144.3,53974.3,TMI_nT
462800,6177275,1160.3,53976.4,TMI_nT
462800,6177300,1143.7,54008.8,TMI_nT
462800,6177325,1169.6,54007.6,TMI_nT
462800,6177350,1160.4,53989.2,TMI_nT
462800,6177375,1148.1,53999.6,TMI_nT
462800,6177400,1145.6,53980.3,TMI_nT
462800,6177425,1131.5,53987.0,TMI_nT
462800,6177450,1147.4,53996.0,TMI_nT
462800,6177475,1146.6,53992.8,TMI_nT
462800,6177500,1136.7,54020.7,TMI_nT
462800,6177525,1155.6,53970.8,TMI_nT
462800,6177550,1142.1,54007.5,TMI_nT
462800,6177575,1142.7,53998.3,TMI_nT
462800,6177600,1150.6,53988.9,TMI_nT
462800,6177625,1164.3,53997.3,TMI_nT
462800,6177650,1173.5,53960.1,TMI_nT
462800,6177675,1147.5,53951.9,TMI_nT
462800,6177700,1144.1,53984.9,TMI_nT
462800,6177725,1151.0,53953.7,TMI_nT
462800,6177750,1153.1,53965.5,TMI_nT
462800,6177775,1151.6,53950.2,TMI_nT
462800,6177800,1162.0,53966.4,TMI_nT
462800,6177825,1140.0,53962.9,TMI_nT
462800,6177850,1145.0,53959.9,TMI_nT
462800,6177875,1136.6,53976.5,TMI_nT
462800,6177900,1141.5,53969.0,TMI_nT
462800,6177925,1156.2,53979.5,TMI_nT
462800,6177950,1154.0,53969.1,TMI_nT
462800,6177975,1155.4,53964.9,TMI_nT
462800,6178000,1155.8,53971.0,TMI_nT
462800,6178025,1130.2,53975.1,TMI_nT
462800,6178050,1162.1,53970.9,TMI_nT
462800,6178075,1150.8,53997.2,TMI_nT
462800,6178100,1147.3,53980.8,TMI_nT
462800,6178125,1154.6,53992.2,TMI_nT
462800,6178150,1155.3,53975.0,TMI_nT
462800,6178175,1142.4,54003.5,TMI_nT
462800,6178200,1153.7,53988.2,TMI_nT
462800,6178225,1146.6,54000.6,TMI_nT
462800,6178250,1146.3,53986.8,TMI_nT
462800,6178275,1153.4,53998.8,TMI_nT
462800,6178300,1139.1,53994.8,TMI_nT
462800,6178325,1155.1,53982.6,TMI_nT
462800,6178350,1151.8,53981.6,TMI_nT
462800,6178375,1145.2,53992.3,TMI_nT
462800,6178400,1163.4,53997.2,TMI_nT
462800,6178425,1147.6,54000.6,TMI_nT
462800,6178450,1154.1,53979.5,TMI_nT
462800,6178475,1154.9,54010.9,TMI_nT
462800,6178500,1153.8,54011.3,TMI_nT
462800,6178525,1149.6,53981.7,TMI_nT
462800,6178550,1155.8,54003.6,TMI_nT
462800,6178575,1149.5,53991.3,TMI_nT
462800,6178600,1160.2,54001.5,TMI_nT
462800,6178625,1155.2,54009.1,TMI_nT
462800,6178650,1141.8,54001.7,TMI_nT
462800,6178675,1149.3,53983.7,TMI_nT
462800,6178700,1153.2,54009.3,TMI_nT
462800,6178725,1138.0,54003.4,TMI_nT
462800,6178750,1159.0,53979.1,TMI_nT
462800,6178775,1139.5,53996.1,TMI_nT
462800,6178800,1152.1,54007.0,TMI_nT
462800,6178825,1160.0,54031.7,TMI_nT
462800,6178850,1148.8,54000.4,TMI_nT
462800,6178875,1149.2,53998.9,TMI_nT
462800,6178900,1157.4,53978.7,TMI_nT
462800,6178925,1128.0,53999.2,TMI_nT
462800,6178950,1143.4,53988.2,TMI_nT
462800,6178975,1149.6,54007.5,TMI_nT
462800,6179000,1137.3,54013.4,TMI_nT
462800,6179025,1158.5,53982.6,TMI_nT
462800,6179050,1141.5,53987.5,TMI_nT
462800,6179075,1143.9,53989.0,TMI_nT
462800,6179100,1158.9,54001.7,TMI_nT
462800,6179125,1147.7,53976.1,TMI_nT
462800,6179150,1150.7,53995.2,TMI_nT
462800,6179175,1151.0,54004.9,TMI_nT
462800,6179200,1141.1,53987.8,TMI_nT
462800,6179225,1147.0,53972.8,TMI_nT
462800,6179250,1157.4,53994.8,TMI_nT
462800,6179275,1168.6,53990.0,TMI_nT
462800,6179300,1146.1,53993.5,TMI_nT
462800,6179325,1142.2,53998.9,TMI_nT
462800,6179350,1133.5,53996.7,TMI_nT
462800,6179375,1150.5,54002.2,TMI_nT
462800,6179400,1151.2,53996.5,TMI_nT
462800,6179425,1142.8,53978.6,TMI_nT
462800,6179450,1154.0,54012.6,TMI_nT
462800,6179475,1153.4,53986.5,TMI_nT
462800,6179500,1165.6,53998.5,TMI_nT
462800,6179525,1153.3,54006.8,TMI_nT
462800,6179550,1164.3,53988.0,TMI_nT
462800,6179575,1143.0,53992.1,TMI_nT
462800,6179600,1143.1,53978.6,TMI_nT
462800,6179625,1156.1,53988.7,TMI_nT
462800,6179650,1159.2,54004.0,TMI_nT
462800,6179675,1156.7,53994.7,TMI_nT
462800,6179700,1157.3,54019.9,TMI_nT
462800,6179725,1137.9,54011.9,TMI_nT
462800,6179750,1144.0,53983.7,TMI_nT
462800,6179775,1150.6,53960.4,TMI_nT
462800,6179800,1145.7,54009.1,TMI_nT
462800,6179825,1143.2,53994.6,TMI_nT
462800,6179850,1152.3,53986.3,TMI_nT
462800,6179875,1159.4,53977.8,TMI_nT
462800,6179900,1152.6,53969.0,TMI_nT
462800,6179925,1161.9,53986.0,TMI_nT
462800,6179950,1133.3,54000.9,TMI_nT
462800,6179975,1142.0,53962.6,TMI_nT
462800,6180000,1148.5,53985.6,TMI_nT
462800,6180025,1155.4,53991.9,TMI_nT
462800,6180050,1135.6,53975.0,TMI_nT
462800,6180075,1147.1,53994.3,TMI_nT
462800,6180100,1144.9,53990.0,TMI_nT
462800,6180125,1161.9,53989.0,TMI_nT
462800,6180150,1140.2,53971.5,TMI_nT
462800,6180175,1162.5,53998.6,TMI_nT
462800,6180200,1139.9,53988.3,TMI_nT
462800,6180225,1152.1,53966.7,TMI_nT
462800,6180250,1167.4,53975.6,TMI_nT
462800,6180275,1151.8,54018.6,TMI_nT
462800,6180300,1149.1,53996.2,TMI_nT
462800,6180325,1150.0,54004.0,TMI_nT
462800,6180350,1160.9,53991.0,TMI_nT
462900,6176700,1167.0,54013.1,TMI_nT
462900,6176725,1145.6,53985.9,TMI_nT
462900,6176750,1156.7,53994.6,TMI_nT
462900,6176775,1154.8,53999.4,TMI_nT
462900,6176800,1149.2,53991.2,TMI_nT
462900,6176825,1163.1,54032.7,TMI_nT
462900,6176850,1152.9,53982.4,TMI_nT
462900,6176875,1146.1,54014.8,TMI_nT
462900,6176900,1155.3,53991.5,TMI_nT
462900,6176925,1154.4,54005.8,TMI_nT
462900,6176950,1168.6,54002.6,TMI_nT
462900,6176975,1146.0,53993.4,TMI_nT
462900,6177000,1155.9,54010.4,TMI_nT
462900,6177025,1160.4,53987.4,TMI_nT
462900,6177050,1150.1,53986.2,TMI_nT
462900,6177075,1144.3,53999.7,TMI_nT
462900,6177100,1131.2,54016.6,TMI_nT
462900,6177125,1142.8,53993.8,TMI_nT
462900,6177150,1162.4,54012.5,TMI_nT
462900,6177175,1161.2,54010.5,TMI_nT
462900,6177200,1151.3,53973.6,TMI_nT
462900,6177225,1147.0,53982.5,TMI_nT
462900,6177250,1150.8,54000.5,TMI_nT
462900,6177275,1134.2,54012.3,TMI_nT
462900,6177300,1138.2,53983.5,TMI_nT
462900,6177325,1158.0,53971.2,TMI_nT
462900,6177350,1162.5,53989.9,TMI_nT
462900,6177375,1150.5,53998.3,TMI_nT
462900,6177400,1157.9,53968.2,TMI_nT
462900,6177425,1140.4,53966.7,TMI_nT
462900,6177450,1151.0,53955.8,TMI_nT
462900,6177475,1150.4,53978.8,TMI_nT
462900,6177500,1150.7,53971.9,TMI_nT
462900,6177525,1171.8,53945.3,TMI_nT
462900,6177550,1151.6,53965.1,TMI_nT
462900,6177575,1137.1,53926.0,TMI_nT
462900,6177600,1148.0,53933.6,TMI_nT
462900,6177625,1152.6,53927.4,TMI_nT
462900,6177650,1159.1,53920.5,TMI_nT
462900,6177675,1144.2,53913.1,TMI_nT
462900,6177700,1154.7,53895.0,TMI_nT
462900,6177725,1155.7,53887.2,TMI_nT
462900,6177750,1149.6,53905.6,TMI_nT
462900,6177775,1135.8,53885.9,TMI_nT
462900,6177800,1137.0,53881.3,TMI_nT
462900,6177825,1146.5,53895.9,TMI_nT
462900,6177850,1157.0,53886.7,TMI_nT
462900,6177875,1150.4,53902.6,TMI_nT
462900,6177900,1158.3,53912.1,TMI_nT
462900,6177925,1155.7,53891.5,TMI_nT
462900,6177950,1143.6,53895.2,TMI_nT
462900,6177975,1155.5,53935.6,TMI_nT
462900,6178000,1151.5,53938.4,TMI_nT
462900,6178025,1137.7,53954.5,TMI_nT
462900,6178050,1150.4,53941.0,TMI_nT
462900,6178075,1158.2,53975.9,TMI_nT
462900,6178100,1143.9,53970.5,TMI_nT
462900,6178125,1153.8,53991.1,TMI_nT
462900,6178150,1168.8,53957.6,TMI_nT
462900,6178175,1143.1,53957.5,TMI_nT
462900,6178200,1142.2,53976.2,TMI_nT
462900,6178225,1152.2,53989.1,TMI_nT
462900,6178250,1165.2,53987.4,TMI_nT
462900,6178275,1160.9,53969.1,TMI_nT
462900,6178300,1161.7,53981.1,TMI_nT
462900,6178325,1168.4,54015.6,TMI_nT
462900,6178350,1140.7,53991.9,TMI_nT
462900,6178375,1149.6,53999.2,TMI_nT
462900,6178400,1155.9,53974.9,TMI_nT
462900,6178425,1161.5,53985.7,TMI_nT
462900,6178450,1147.7,54008.8,TMI_nT
462900,6178475,1148.1,53997.9,TMI_nT
462900,6178500,1174.8,53992.2,TMI_nT
462900,6178525,1150.4,53986.6,TMI_nT
462900,6178550,1146.9,54009.8,TMI_nT
462900,6178575,1139.4,53990.3,TMI_nT
462900,6178600,1155.7,54012.1,TMI_nT
462900,6178625,1137.9,54003.4,TMI_nT
462900,6178650,1152.3,54003.8,TMI_nT
462900,6178675,1139.0,53993.6,TMI_nT
462900,6178700,1143.0,53996.9,TMI_nT
462900,6178725,1150.5,53998.4,TMI_nT
462900,6178750,1157.1,53993.3,TMI_nT
462900,6178775,1154.2,53996.5,TMI_nT
462900,6178800,1158.1,54002.2,TMI_nT
462900,6178825,1147.2,53985.5,TMI_nT
462900,6178850,1151.2,54008.1,TMI_nT
462900,6178875,1156.0,54010.4,TMI_nT
462900,6178900,1157.0,53991.5,TMI_nT
462900,6178925,1157.7,53993.6,TMI_nT
462900,6178950,1158.7,54018.8,TMI_nT
462900,6178975,1137.6,54024.0,TMI_nT
462900,6179000,1147.9,53989.8,TMI_nT
462900,6179025,1153.0,53991.5,TMI_nT
462900,6179050,1158.8,53991.8,TMI_nT
462900,6179075,1153.3,54007.9,TMI_nT
462900,6179100,1154.4,53983.9,TMI_nT
462900,6179125,1152.8,54004.0,TMI_nT
462900,6179150,1161.2,53996.2,TMI_nT
462900,6179175,1147.1,53989.1,TMI_nT
462900,6179200,1154.2,54003.6,TMI_nT
462900,6179225,1147.7,54005.7,TMI_nT
462900,6179250,1140.1,53979.6,TMI_nT
462900,6179275,1156.3,53990.1,TMI_nT
462900,6179300,1135.5,54004.7,TMI_nT
462900,6179325,1149.3,54001.5,TMI_nT
462900,6179350,1167.5,53982.5,TMI_nT
462900,6179375,1156.6,53998.1,TMI_nT
462900,6179400,1145.4,54025.6,TMI_nT
462900,6179425,1161.9,53989.9,TMI_nT
462900,6179450,1150.6,53978.9,TMI_nT
462900,6179475,1157.8,53995.1,TMI_nT
462900,6179500,1142.7,53999.3,TMI_nT
462900,6179525,1156.8,54006.0,TMI_nT
462900,6179550,1144.5,53981.6,TMI_nT
462900,6179575,1140.8,53987.8,TMI_nT
462900,6179600,1147.4,54006.8,TMI_nT
462900,6179625,1141.7,53990.6,TMI_nT
462900,6179650,1161.9,53989.1,TMI_nT
462900,6179675,1137.1,54002.7,TMI_nT
462900,6179700,1155.1,53981.7,TMI_nT
462900,6179725,1145.6,53987.5,TMI_nT
462900,6179750,1139.4,53983.1,TMI_nT
462900,6179775,1147.0,53994.4,TMI_nT
462900,6179800,1149.5,54006.9,TMI_nT
462900,6179825,1155.6,53981.5,TMI_nT
462900,6179850,1144.1,54009.2,TMI_nT
462900,6179875,1146.2,53972.5,TMI_nT
462900,6179900,1163.1,53976.6,TMI_nT
462900,6179925,1147.4,53976.0,TMI_nT
462900,6179950,1157.0,54010.3,TMI_nT
462900,6179975,1143.7,53986.3,TMI_nT
462900,6180000,1148.1,53990.2,TMI_nT
462900,6180025,1148.8,54010.3,TMI_nT
462900,6180050,1157.9,53976.0,TMI_nT
